ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
227255_at	0.00000248	9.95E-08	6.03	7.508006	1.71	PDIK1L	PDLIM1 interacting kinase 1 like
221666_s_at	0.000297	0.0000293	4.5	1.978323	1.71	PYCARD	PYD and CARD domain containing
242093_at	0.0000235	0.00000142	5.32	4.893605	1.71	SYTL5	synaptotagmin like 5
1553394_a_at	0.0000263	0.00000162	5.29	4.770343	1.71	TFAP2B	transcription factor AP-2 beta
1556854_at	1.63E-08	2.21E-10	7.53	13.442242	1.72	ATP11A-AS1	ATP11A antisense RNA 1
205733_at	5.46E-11	1.75E-13	9.3	20.433496	1.72	BLM	Bloom syndrome RecQ like helicase
229499_at	0.000000392	1.07E-08	6.57	9.646064	1.72	CAPN13	calpain 13
201897_s_at	0.000000535	1.56E-08	6.48	9.284449	1.72	CKS1B	CDC28 protein kinase regulatory subunit 1B
226064_s_at	0.00062	0.0000712	4.25	1.129769	1.72	DGAT2	diacylglycerol O-acyltransferase 2
219121_s_at	0.00000451	0.0000002	5.83	6.798991	1.72	ESRP1	epithelial splicing regulatory protein 1
240173_at	2.93E-09	2.47E-11	8.1	15.598315	1.72	GPRIN3	GPRIN family member 3
1561136_at	0.00815	0.00162	3.31	-1.740625	1.72	GYPE	glycophorin E (MNS blood group)
218726_at	4.84E-13	5.75E-16	10.8	26.020776	1.72	HJURP	Holliday junction recognition protein
236028_at	0.0000363	0.00000238	5.22	4.444437	1.72	IBSP	integrin binding sialoprotein
226841_at	0.00379	0.000635	3.6	-0.885678	1.72	MPEG1	macrophage expressed 1
236953_s_at	0.0000974	0.0000077	4.87	3.263461	1.72	NHLRC3	NHL repeat containing 3
204766_s_at	0.0000132	0.000000711	5.53	5.617167	1.72	NUDT1	nudix hydrolase 1
239911_at	0.00789	0.00156	3.34	-1.445008	1.72	ONECUT2	one cut homeobox 2
223220_s_at	0.0000103	0.000000533	5.58	5.845857	1.72	PARP9	poly(ADP-ribose) polymerase family member 9
220798_x_at	0.0000302	0.0000019	5.24	4.614216	1.72	PLPPR3	phospholipid phosphatase related 3
228415_at	7.83E-09	8.89E-11	7.76	14.332605	1.73	AP1S2	adaptor related protein complex 1 sigma 2 subunit
231766_s_at	0.00249	0.000385	3.76	-0.460512	1.73	COL12A1	collagen type XII alpha 1 chain
202533_s_at	0.00135	0.000182	4	0.339937	1.73	DHFR	dihydrofolate reductase
217755_at	0.000000997	3.39E-08	6.28	8.525498	1.73	HN1	hematological and neurological expressed 1
214453_s_at	0.000111	0.00000905	4.83	3.108546	1.73	IFI44	interferon induced protein 44
1553949_at	1.12E-09	7.65E-12	8.48	16.767612	1.73	IQSEC3	IQ motif and Sec7 domain 3
1560818_at	0.0031	0.000499	3.67	-0.710447	1.73	LINC00944	long intergenic non-protein coding RNA 944
235896_s_at	0.000000088	1.76E-09	7.02	11.411021	1.73	MIEF2	mitochondrial elongation factor 2
205909_at	6.57E-09	7.13E-11	7.81	14.548601	1.73	POLE2	DNA polymerase epsilon 2, accessory subunit
204565_at	1.41E-08	1.86E-10	7.57	13.610486	1.74	ACOT13	acyl-CoA thioesterase 13
218185_s_at	8.76E-09	1.02E-10	7.72	14.197925	1.74	ARMC1	armadillo repeat containing 1
228190_at	0.00000739	0.000000359	5.7	6.262058	1.74	ATG4C	autophagy related 4C cysteine peptidase
205538_at	0.00000748	0.000000364	5.71	6.235403	1.74	CORO2A	coronin 2A
204846_at	0.0357	0.0101	2.67	-3.434136	1.74	CP	ceruloplasmin (ferroxidase)
225861_at	2.81E-09	2.35E-11	8.08	15.634138	1.74	MCRIP2	MAPK regulated corepressor interacting protein 2
219051_x_at	0.000177	0.0000158	4.67	2.573386	1.74	METRN	meteorin, glial cell differentiation regulator
232269_x_at	0.000817	0.0000991	4.15	0.814963	1.74	METRN	meteorin, glial cell differentiation regulator
223272_s_at	0.000000263	6.71E-09	6.69	10.105875	1.74	NTPCR	nucleoside-triphosphatase, cancer-related
220330_s_at	0.0000212	0.00000126	5.37	5.037626	1.74	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1
218291_at	1.31E-08	1.69E-10	7.6	13.706046	1.75	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2
221115_s_at	0.000362	0.0000374	4.44	1.762351	1.75	LENEP	lens epithelial protein
211135_x_at	0.00682	0.0013	3.37	-1.572173	1.75	LILRB3	leukocyte immunoglobulin like receptor B3
207472_at	0.0133	0.00296	3.12	-2.22482	1.75	RARS2	arginyl-tRNA synthetase 2, mitochondrial
209671_x_at	0.0116	0.00252	3.15	-2.183893	1.75	TRAC	T-cell receptor alpha constant
238962_at	4.82E-08	8.3E-10	7.22	12.153708	1.75	ZNF681	zinc finger protein 681
1558476_at	0.000000594	1.77E-08	6.56	9.265091	1.76	BEND5	BEN domain containing 5
211190_x_at	0.000000683	0.000000021	6.43	9.020521	1.76	CD84	CD84 molecule
234992_x_at	0.000379	0.0000395	4.42	1.693114	1.76	ECT2	epithelial cell transforming 2
204256_at	6.65E-09	7.23E-11	7.81	14.534445	1.76	ELOVL6	ELOVL fatty acid elongase 6
239153_at	0.00433	0.000745	3.56	-1.045338	1.76	HOTAIR	HOX transcript antisense RNA
213909_at	0.0000175	0.000000996	5.41	5.240469	1.76	LRRC15	leucine rich repeat containing 15
205319_at	0.0264	0.00694	2.81	-3.012485	1.76	PSCA	prostate stem cell antigen
203790_s_at	0.000000563	1.66E-08	6.46	9.222234	1.76	RIDA	reactive intermediate imine deaminase A homolog
211758_x_at	2.2E-09	1.72E-11	8.16	15.941784	1.76	TXNDC9	thioredoxin domain containing 9
204858_s_at	0.00000114	3.95E-08	6.24	8.376452	1.76	TYMP	thymidine phosphorylase
1552559_a_at	0.00866	0.00175	3.29	-1.7276	1.77	CDK15	cyclin dependent kinase 15
206091_at	0.0000692	0.00000513	4.98	3.654898	1.77	MATN3	matrilin 3
224320_s_at	2.03E-08	2.88E-10	7.47	13.181721	1.77	MCM8	minichromosome maintenance 8 homologous recombination repair factor
216445_at	0.00252	0.00039	3.81	-0.215258	1.77	PRDM2	PR/SET domain 2
203983_at	2.77E-09	2.3E-11	8.09	15.657402	1.77	TSNAX	translin associated factor X
201644_at	0.000000057	1.01E-09	7.16	11.955155	1.77	TSTA3	tissue specific transplantation antigen P35B
226962_at	8.18E-08	1.58E-09	7.04	11.516404	1.77	ZBTB41	zinc finger and BTB domain containing 41
1560846_at	0.00121	0.000159	4.02	0.385576	1.78	CACUL1	CDK2 associated cullin domain 1
227094_at	1.03E-09	6.65E-12	8.4	16.870942	1.78	DHTKD1	dehydrogenase E1 and transketolase domain containing 1
229391_s_at	0.000702	0.0000824	4.23	1.051921	1.78	FAM26F	family with sequence similarity 26 member F
227628_at	0.000352	0.000036	4.45	1.798939	1.78	GPX8	glutathione peroxidase 8 (putative)
1564125_at	0.0222	0.00558	2.97	-2.572309	1.78	LOC285857	uncharacterized LOC285857
208433_s_at	0.000000172	3.99E-09	6.81	10.612316	1.78	LRP8	LDL receptor related protein 8
206584_at	0.0000133	0.00000072	5.5	5.554202	1.78	LY96	lymphocyte antigen 96
228597_at	6.41E-08	1.17E-09	7.12	11.808311	1.78	MIS18A	MIS18 kinetochore protein A
218300_at	0.000000175	4.09E-09	6.81	10.589997	1.78	PAGR1	PAXIP1 associated glutamate rich protein 1
1569080_at	0.000000625	1.88E-08	6.44	9.116537	1.78	RNF165	ring finger protein 165
AFFX-HUMISGF3A/M97935_3_at	8.94E-08	1.8E-09	7.01	11.393177	1.78	STAT1	signal transducer and activator of transcription 1
229560_at	0.000238	0.0000225	4.61	2.330173	1.78	TLR8	toll like receptor 8
218477_at	0.000000284	7.35E-09	6.66	10.017172	1.78	TMEM14A	transmembrane protein 14A
229551_x_at	7.55E-09	8.47E-11	7.77	14.37957	1.78	ZNF367	zinc finger protein 367
225716_at	6.03E-09	6.41E-11	7.84	14.653309	1.79	BRI3BP	BRI3 binding protein
204510_at	1.21E-10	4.54E-13	9.06	19.497626	1.79	CDC7	cell division cycle 7
1553266_at	0.045	0.0135	2.62	-3.394113	1.79	CNOT6L	CCR4-NOT transcription complex subunit 6 like
238787_at	0.0000161	0.000000902	5.45	5.342396	1.79	DENND1B	DENN domain containing 1B
211794_at	0.00000982	0.000000502	5.59	5.90501	1.79	FYB	FYN binding protein
219403_s_at	4.74E-09	4.7E-11	7.91	14.956938	1.79	HPSE	heparanase
205361_s_at	7.95E-09	9.11E-11	7.75	14.308765	1.79	PFDN4	prefoldin subunit 4
235524_at	0.0000201	0.00000118	5.37	5.077922	1.79	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1
235643_at	0.000294	0.000029	4.51	1.996499	1.79	SAMD9L	sterile alpha motif domain containing 9 like
213888_s_at	0.000015	0.000000828	5.47	5.435671	1.79	TRAF3IP3	TRAF3 interacting protein 3
1555342_a_at	1.31E-12	1.85E-15	10.5	24.87811	1.79	UNC5C	unc-5 netrin receptor C
204492_at	0.00000935	0.000000473	5.66	6.035913	1.8	ARHGAP11A	Rho GTPase activating protein 11A
207453_s_at	8.47E-08	1.65E-09	7.05	11.487536	1.8	DNAJB5	DnaJ heat shock protein family (Hsp40) member B5
1554018_at	0.000000182	4.29E-09	6.8	10.543231	1.8	GPNMB	glycoprotein nmb
207339_s_at	0.000443	0.0000475	4.37	1.515908	1.8	LTB	lymphotoxin beta
201930_at	1.48E-10	5.78E-13	9	19.262074	1.8	MCM6	minichromosome maintenance complex component 6
223902_at	0.000000089	1.79E-09	7.01	11.398055	1.8	NEFM	neurofilament, medium polypeptide
205797_s_at	0.0000266	0.00000164	5.34	4.868806	1.8	TCP11L1	t-complex 11 like 1
203432_at	7.04E-10	4.16E-12	8.51	17.329973	1.8	TMPO	thymopoietin
207522_s_at	0.0175	0.00414	2.99	-2.607334	1.81	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
225353_s_at	0.000294	0.000029	4.51	2.007059	1.81	C1QC	complement C1q C chain
202901_x_at	0.000000116	2.47E-09	6.93	11.083431	1.81	CTSS	cathepsin S
203902_at	0.0000751	0.00000567	4.95	3.55858	1.81	HEPH	hephaestin
204017_at	8.63E-08	1.71E-09	7.02	11.439639	1.81	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
1558293_at	3.68E-08	5.87E-10	7.29	12.485493	1.81	KIAA1107	KIAA1107
219061_s_at	3.22E-10	1.57E-12	8.75	18.282544	1.81	LAGE3	L antigen family member 3
235039_x_at	8.79E-11	3.15E-13	9.15	19.855366	1.81	LIN9	lin-9 DREAM MuvB core complex component
237543_at	0.0287	0.0077	2.81	-2.966837	1.81	LOC100506286	uncharacterized LOC100506286
1556171_a_at	0.0000489	0.00000339	5.13	4.119851	1.81	LOC101927516	uncharacterized LOC101927516
217977_at	0.00000289	0.000000119	5.96	7.303584	1.81	MSRB1	methionine sulfoxide reductase B1
233446_at	0.00984	0.00204	3.26	-1.856898	1.81	ONECUT2	one cut homeobox 2
235136_at	0.0075	0.00147	3.34	-1.681359	1.81	ORMDL3	ORMDL sphingolipid biosynthesis regulator 3
1557548_at	0.0426	0.0126	3.13	-2.608007	1.81	PRR26	proline rich 26
218357_s_at	0.000000146	3.31E-09	6.86	10.795558	1.81	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B
219345_at	5.62E-09	5.89E-11	7.86	14.736209	1.82	BOLA1	bolA family member 1
218130_at	4.87E-09	4.84E-11	7.91	14.926888	1.82	C17orf62	chromosome 17 open reading frame 62
203967_at	0.00107	0.000137	4.11	0.675617	1.82	CDC6	cell division cycle 6
209916_at	3.47E-08	5.48E-10	7.31	12.554255	1.82	DHTKD1	dehydrogenase E1 and transketolase domain containing 1
242560_at	0.0000378	0.00000249	5.21	4.398527	1.82	FANCD2	Fanconi anemia complementation group D2
205488_at	0.000253	0.0000241	4.56	2.167233	1.82	GZMA	granzyme A
230365_at	0.000000146	3.31E-09	6.86	10.796845	1.82	LIN9	lin-9 DREAM MuvB core complex component
221692_s_at	0.00000246	9.84E-08	6.01	7.48803	1.82	MRPL34	mitochondrial ribosomal protein L34
1560788_at	0.0442	0.0132	2.64	-3.253932	1.82	MYO3B	myosin IIIB
219225_at	0.0329	0.00914	2.71	-3.334203	1.82	PGBD5	piggyBac transposable element derived 5
207894_s_at	0.000261	0.0000251	4.61	2.255037	1.82	TCL6	T-cell leukemia/lymphoma 6 (non-protein coding)
209906_at	0.00000203	7.75E-08	6.07	7.720544	1.83	C3AR1	complement component 3a receptor 1
1553441_at	0.00179	0.000258	3.9	0.017264	1.83	CNTNAP4	contactin associated protein like 4
238756_at	1.34E-09	9.6E-12	8.31	16.510966	1.83	GAS2L3	growth arrest specific 2 like 3
224330_s_at	0.0000053	0.000000242	5.78	6.613493	1.83	MRPL27	mitochondrial ribosomal protein L27
212588_at	0.000115	0.00000939	4.82	3.072466	1.83	PTPRC	protein tyrosine phosphatase, receptor type C
201485_s_at	0.0000314	0.00000199	5.23	4.569098	1.83	RCN2	reticulocalbin 2
209507_at	0.00000666	0.000000317	5.71	6.349232	1.83	RPA3	replication protein A3
1554408_a_at	4.29E-09	4.08E-11	7.95	15.094624	1.83	TK1	thymidine kinase 1
225400_at	0.000000343	9.24E-09	6.62	9.79996	1.83	TSEN15	tRNA splicing endonuclease subunit 15
201720_s_at	0.00000735	0.000000357	5.7	6.257655	1.84	LAPTM5	lysosomal protein transmembrane 5
215940_at	7.07E-09	7.85E-11	7.83	14.476487	1.84	LINC01361	long intergenic non-protein coding RNA 1361
201710_at	4.23E-09	4E-11	7.95	15.11399	1.84	MYBL2	MYB proto-oncogene like 2
213566_at	0.000688	0.0000806	4.23	1.067837	1.84	RNASE6	ribonuclease A family member k6
219499_at	2.36E-10	1.08E-12	8.85	18.650892	1.84	SEC61A2	Sec61 translocon alpha 2 subunit
206715_at	0.000000548	0.000000016	6.47	9.255368	1.84	TFEC	transcription factor EC
1569637_at	0.000000037	5.91E-10	7.35	12.516911	1.84	ZNF736	zinc finger protein 736
203741_s_at	3.54E-08	5.6E-10	7.32	12.544428	1.85	ADCY7	adenylate cyclase 7
221048_x_at	0.000000483	1.38E-08	6.52	9.407183	1.85	C17orf80	chromosome 17 open reading frame 80
203302_at	1.33E-09	9.5E-12	8.31	16.520812	1.85	DCK	deoxycytidine kinase
1567862_at	0.0000367	0.00000241	5.23	4.469385	1.85	DNAH14	dynein axonemal heavy chain 14
206531_at	0.000134	0.0000114	4.83	2.96788	1.85	DPF1	double PHD fingers 1
225841_at	0.000000381	1.04E-08	6.58	9.678381	1.85	HENMT1	HEN1 methyltransferase homolog 1
225255_at	0.0000392	0.00000261	5.16	4.309142	1.85	MRPL35	mitochondrial ribosomal protein L35
232829_at	3.78E-09	3.49E-11	7.99	15.247453	1.85	OR52K3P	olfactory receptor family 52 subfamily K member 3 pseudogene
244444_at	0.000109	0.00000885	4.88	3.246105	1.85	PKD1L2	polycystin 1 like 2 (gene/pseudogene)
227740_at	7.53E-11	2.6E-13	9.2	20.043853	1.85	UHMK1	U2AF homology motif (UHM) kinase 1
206796_at	9.69E-09	1.17E-10	7.71	14.073499	1.85	WISP1	WNT1 inducible signaling pathway protein 1
1555640_at	0.000000627	1.89E-08	6.46	9.125054	1.86	DAOA	D-amino acid oxidase activator
219650_at	0.00000102	3.51E-08	6.28	8.506949	1.86	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase
204868_at	0.000000209	5.06E-09	6.76	10.381352	1.86	MRPL58	mitochondrial ribosomal protein L58
1552311_a_at	4.12E-08	6.86E-10	7.25	12.333067	1.86	RAX2	retina and anterior neural fold homeobox 2
204240_s_at	0.0000686	0.00000508	4.98	3.665563	1.86	SMC2	structural maintenance of chromosomes 2
236535_at	0.0000001	2.07E-09	7	11.262561	1.86	SMC6	structural maintenance of chromosomes 6
205312_at	0.000046	0.00000315	5.14	4.184966	1.86	SPI1	Spi-1 proto-oncogene
1561651_s_at	0.00000217	8.43E-08	6.05	7.63847	1.86	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor
204727_at	0.00000571	0.000000265	5.79	6.564548	1.86	WDHD1	WD repeat and HMG-box DNA binding protein 1
218252_at	7.78E-11	2.75E-13	9.19	19.990086	1.87	CKAP2	cytoskeleton associated protein 2
202411_at	0.0037	0.000615	3.6	-0.913403	1.87	IFI27	interferon alpha inducible protein 27
215633_x_at	0.0000018	6.76E-08	6.13	7.875314	1.87	LST1	leukocyte specific transcript 1
204386_s_at	0.0000397	0.00000264	5.16	4.295966	1.87	MRPL57	mitochondrial ribosomal protein L57
205552_s_at	0.000593	0.0000674	4.27	1.182318	1.87	OAS1	2'-5'-oligoadenylate synthetase 1
200887_s_at	0.000000166	3.83E-09	6.83	10.652982	1.87	STAT1	signal transducer and activator of transcription 1
202094_at	0.00000182	6.84E-08	6.11	7.85667	1.88	BIRC5	baculoviral IAP repeat containing 5
1553972_a_at	0.000085	0.00000656	4.91	3.417712	1.88	CBS	cystathionine-beta-synthase
1554242_a_at	0.0356	0.0101	2.7	-3.207678	1.88	COCH	cochlin
229390_at	0.0000415	0.00000279	5.15	4.260723	1.88	FAM26F	family with sequence similarity 26 member F
222194_at	5.26E-08	9.19E-10	7.22	12.073715	1.88	FAM66D	family with sequence similarity 66 member D
223100_s_at	3.67E-09	3.35E-11	8	15.288529	1.88	NUDT5	nudix hydrolase 5
213520_at	6.43E-10	3.75E-12	8.57	17.440841	1.88	RECQL4	RecQ like helicase 4
203022_at	2.67E-11	6.54E-14	9.55	21.393473	1.88	RNASEH2A	ribonuclease H2 subunit A
244759_x_at	0.00000327	0.000000137	5.95	7.195798	1.88	RNF207	ring finger protein 207
1553451_at	7.08E-10	4.21E-12	8.54	17.326926	1.88	TERB1	telomere repeat binding bouquet formation protein 1
232042_at	0.000191	0.0000173	4.65	2.483902	1.88	TTYH2	tweety family member 2
212541_at	6.01E-10	3.45E-12	8.56	17.513447	1.89	FLAD1	flavin adenine dinucleotide synthetase 1
210911_at	0.0000973	0.00000769	4.92	3.356227	1.89	ID2B	inhibitor of DNA binding 2B, HLH protein (pseudogene)
1552680_a_at	7.13E-11	2.42E-13	9.22	20.112261	1.89	KNL1	kinetochore scaffold 1
210341_at	0.00000359	0.000000153	6	7.162613	1.89	MYT1	myelin transcription factor 1
200832_s_at	0.000166	0.0000146	4.7	2.649033	1.89	SCD	stearoyl-CoA desaturase
227578_at	2.92E-10	1.39E-12	8.78	18.399329	1.89	TMPO-AS1	TMPO antisense RNA 1
218349_s_at	0.000000139	3.09E-09	6.88	10.861902	1.89	ZWILCH	zwilch kinetochore protein
1558034_s_at	0.0481	0.0147	2.52	-3.792419	1.9	CP	ceruloplasmin (ferroxidase)
225908_at	3.03E-09	2.59E-11	8.06	15.538708	1.9	IAH1	isoamyl acetate-hydrolyzing esterase 1 homolog
1556064_at	0.000000613	1.84E-08	6.49	9.166542	1.9	LOC284926	uncharacterized LOC284926
219666_at	0.0000426	0.00000287	5.13	4.215146	1.9	MS4A6A	membrane spanning 4-domains A6A
203535_at	0.0385	0.0111	2.63	-3.495274	1.9	S100A9	S100 calcium binding protein A9
225912_at	0.000427	0.0000455	4.38	1.5764	1.9	TP53INP1	tumor protein p53 inducible nuclear protein 1
232489_at	0.00000097	3.28E-08	6.29	8.556485	1.9	TRMT13	tRNA methyltransferase 13 homolog
219211_at	0.00000382	0.000000165	5.89	6.999892	1.9	USP18	ubiquitin specific peptidase 18
223451_s_at	1.1E-09	7.31E-12	8.37	16.777451	1.91	CKLF	chemokine like factor
206420_at	9.24E-09	1.11E-10	7.72	14.124266	1.91	IGSF6	immunoglobulin superfamily member 6
207142_at	0.0315	0.00863	2.77	-3.038993	1.91	KCNJ3	potassium voltage-gated channel subfamily J member 3
203008_x_at	8.25E-10	5.16E-12	8.46	17.1181	1.91	TXNDC9	thioredoxin domain containing 9
235864_at	0.000205	0.0000187	4.7	2.636176	1.92	ATP6V1D	ATPase H+ transporting V1 subunit D
231728_at	0.000000644	1.95E-08	6.42	9.064542	1.92	CAPS	calcyphosine
204585_s_at	0.000000168	3.89E-09	6.82	10.637485	1.92	L1CAM	L1 cell adhesion molecule
223700_at	0.00000213	8.26E-08	6.07	7.673967	1.92	MND1	meiotic nuclear divisions 1
218538_s_at	3.23E-08	5.03E-10	7.33	12.637483	1.92	MRS2	MRS2, magnesium transporter
207877_s_at	2.48E-08	3.69E-10	7.4	12.939285	1.92	NVL	nuclear VCP-like
224264_x_at	0.00437	0.000755	3.59	-0.975262	1.92	ZAN	zonadhesin (gene/pseudogene)
218782_s_at	0.000000422	1.17E-08	6.55	9.559044	1.93	ATAD2	ATPase family, AAA domain containing 2
211812_s_at	0.00000728	0.000000352	5.69	6.254229	1.93	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
240353_s_at	0.00998	0.00208	3.33	-1.652771	1.93	C12orf54	chromosome 12 open reading frame 54
212816_s_at	0.000219	0.0000203	4.6	2.329834	1.93	CBS	cystathionine-beta-synthase
219306_at	2.75E-11	6.83E-14	9.54	21.351103	1.93	KIF15	kinesin family member 15
1559871_s_at	8.02E-08	1.54E-09	7.11	11.582744	1.93	LOC100129129	uncharacterized LOC100129129
1553492_a_at	0.00000262	0.000000106	6	7.434774	1.93	PAX1	paired box 1
212353_at	0.0000094	0.000000477	5.62	5.970543	1.93	SULF1	sulfatase 1
243087_at	1.58E-08	2.11E-10	7.61	13.521269	1.93	WDR63	WD repeat domain 63
235385_at	5.45E-09	5.63E-11	7.92	14.796845	1.94	43891	membrane associated ring-CH-type finger 1
235609_at	4.14E-08	6.9E-10	7.25	12.327793	1.94	BRIP1	BRCA1 interacting protein C-terminal helicase 1
223278_at	0.0000153	0.000000848	5.46	5.396461	1.94	GJB2	gap junction protein beta 2
211519_s_at	4.69E-09	4.62E-11	7.92	14.973503	1.94	KIF2C	kinesin family member 2C
1560330_at	0.00142	0.000194	4.04	0.425609	1.94	PCDH15	protocadherin related 15
204913_s_at	0.00995	0.00207	3.22	-2.022748	1.94	SOX11	SRY-box 11
213577_at	0.000000492	1.42E-08	6.5	9.376242	1.94	SQLE	squalene epoxidase
223404_s_at	9.24E-09	1.11E-10	7.7	14.118309	1.94	TRMT1L	tRNA methyltransferase 1 like
219087_at	0.00501	0.000892	3.49	-1.224068	1.95	ASPN	asporin
207866_at	4.11E-10	2.08E-12	8.68	18.006094	1.95	BMP8A	bone morphogenetic protein 8a
203645_s_at	0.0000149	0.000000821	5.47	5.443169	1.95	CD163	CD163 molecule
244395_at	0.00041	0.0000433	4.42	1.671637	1.95	FLJ41455	uncharacterized LOC441441
228141_at	0.0000779	0.00000592	4.94	3.516878	1.95	GPX8	glutathione peroxidase 8 (putative)
201202_at	1.11E-09	7.53E-12	8.37	16.748495	1.95	PCNA	proliferating cell nuclear antigen
207469_s_at	0.0000925	0.00000725	4.89	3.321991	1.95	PIR	pirin
204914_s_at	0.00069	0.0000807	4.21	1.0103	1.95	SOX11	SRY-box 11
235117_at	4.62E-09	4.51E-11	7.92	14.995915	1.96	CHAC2	ChaC cation transport regulator homolog 2
205285_s_at	0.00000711	0.000000342	5.71	6.307961	1.96	FYB	FYN binding protein
234120_at	0.00000754	0.000000368	5.67	6.205916	1.96	LOC105376379	uncharacterized LOC105376379
212587_s_at	0.0000227	0.00000137	5.33	4.934824	1.96	PTPRC	protein tyrosine phosphatase, receptor type C
218493_at	7.66E-11	2.68E-13	9.2	20.015642	1.96	SNRNP25	small nuclear ribonucleoprotein U11/U12 subunit 25
215049_x_at	0.00000733	0.000000356	5.69	6.254412	1.97	CD163	CD163 molecule
223993_s_at	8.1E-10	4.99E-12	8.47	17.15098	1.97	CNIH4	cornichon family AMPA receptor auxiliary protein 4
204406_at	0.00666	0.00126	3.87	-0.83961	1.97	FLT1	fms related tyrosine kinase 1
230547_at	0.032	0.00883	2.99	-2.457179	1.97	KCNC1	potassium voltage-gated channel subfamily C member 1
213797_at	0.0000053	0.000000242	5.78	6.613189	1.97	RSAD2	radical S-adenosyl methionine domain containing 2
207540_s_at	0.00000138	4.93E-08	6.2	8.175032	1.97	SYK	spleen associated tyrosine kinase
223544_at	1.07E-09	6.99E-12	8.38	16.821616	1.97	TMEM79	transmembrane protein 79
210915_x_at	0.00446	0.000772	3.55	-1.059255	1.97	TRBC1	T cell receptor beta constant 1
208496_x_at	3.58E-08	5.68E-10	7.3	12.518089	1.98	HIST1H3G	histone cluster 1, H3g
215379_x_at	0.0365	0.0104	2.64	-3.521926	1.98	IGLV1-44	immunoglobulin lambda variable 1-44
207177_at	0.0332	0.00924	2.84	-2.871065	1.98	PTGFR	prostaglandin F receptor
210115_at	1.44E-08	1.9E-10	7.57	13.586949	1.98	RPL39L	ribosomal protein L39 like
1552834_at	0.000000122	2.62E-09	6.92	11.022742	1.99	B3GNT6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6
210004_at	2.36E-09	1.9E-11	8.14	15.845105	1.99	OLR1	oxidized low density lipoprotein receptor 1
1566630_at	0.00249	0.000384	3.75	-0.468535	1.99	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta
205296_at	5.35E-10	2.96E-12	8.63	17.671409	1.99	RBL1	RB transcriptional corepressor like 1
227266_s_at	0.0000855	0.00000661	4.92	3.426989	2	FYB	FYN binding protein
204315_s_at	1.18E-08	1.5E-10	7.63	13.82024	2	GTSE1	G2 and S-phase expressed 1
203228_at	2.28E-10	1.02E-12	8.86	18.706574	2	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
226549_at	1.73E-09	1.31E-11	8.23	16.209627	2	SBK1	SH3 domain binding kinase 1
205607_s_at	0.000142	0.0000121	4.76	2.861146	2	SCYL3	SCY1 like pseudokinase 3
201663_s_at	0.000000158	3.62E-09	6.84	10.709445	2	SMC4	structural maintenance of chromosomes 4
1554759_at	0.00000012	2.57E-09	6.92	11.041026	2	SRCIN1	SRC kinase signaling inhibitor 1
1555371_at	1.86E-10	7.74E-13	8.93	18.97645	2.01	ABCB5	ATP binding cassette subfamily B member 5
205686_s_at	0.00000652	0.000000309	5.77	6.447603	2.01	CD86	CD86 molecule
206192_at	0.00000111	3.85E-08	6.26	8.41716	2.01	CDSN	corneodesmosin
228126_x_at	0.0000022	8.57E-08	6.05	7.623062	2.01	CTXN1	cortexin 1
203276_at	2.14E-08	3.08E-10	7.45	13.115735	2.01	LMNB1	lamin B1
209053_s_at	1.54E-09	1.15E-11	8.35	16.357731	2.01	WHSC1	Wolf-Hirschhorn syndrome candidate 1
1559134_a_at	0.00181	0.00026	3.94	0.230067	2.01	ZNF546	zinc finger protein 546
222606_at	1.21E-10	4.55E-13	9.06	19.495105	2.01	ZWILCH	zwilch kinetochore protein
218232_at	0.0000441	0.00000299	5.13	4.193484	2.02	C1QA	complement C1q A chain
203968_s_at	5.04E-09	5.04E-11	7.9	14.887398	2.02	CDC6	cell division cycle 6
207039_at	0.0000144	0.000000787	5.48	5.468211	2.02	CDKN2A	cyclin dependent kinase inhibitor 2A
1560524_at	0.0253	0.00658	3.68	-2.031203	2.02	GRAPL	GRB2 related adaptor protein like
208594_x_at	8.78E-08	1.76E-09	7.06	11.442033	2.02	LILRA6	leukocyte immunoglobulin like receptor A6
209483_s_at	7.45E-08	1.41E-09	7.11	11.658328	2.02	NSL1	NSL1, MIS12 kinetochore complex component
1566323_at	2.43E-08	3.62E-10	7.47	12.994904	2.03	MAF	MAF bZIP transcription factor
219363_s_at	2.01E-09	1.56E-11	8.19	16.038656	2.03	MTERF3	mitochondrial transcription termination factor 3
223571_at	0.000000655	0.00000002	6.46	9.06758	2.04	C1QTNF6	C1q and tumor necrosis factor related protein 6
