ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
202068_s_at	5.44E-09	8.79E-10	6.572378	11.514454	2.7504452	LDLR	low density lipoprotein receptor
208934_s_at	1.05E-14	7.54E-16	9.099193	25.287986	2.7514933	LGALS8	galectin 8
224410_s_at	5.38E-13	4.93E-14	8.372144	21.155366	2.7516585	LMBR1	limb development membrane protein 1
201005_at	2.54E-20	7.59E-22	11.428424	38.977062	2.7536641	CD9	CD9 molecule
209101_at	0.00000015	2.96E-08	5.869275	8.072438	2.753692	CTGF	connective tissue growth factor
228964_at	1.19E-09	1.73E-10	6.884558	13.109701	2.7551079	PRDM1	PR/SET domain 1
223484_at	0.0000054	0.00000135	5.047135	4.357864	2.7559201	C15orf48	chromosome 15 open reading frame 48
225943_at	9.85E-16	6.08E-17	9.530275	27.78109	2.7559753	NLN	neurolysin
225617_at	1.64E-15	1.04E-16	9.437984	27.245091	2.7577531	ODF2	outer dense fiber of sperm tails 2
209526_s_at	4.64E-08	8.53E-09	6.123095	9.289236	2.759517	HDGFRP3	hepatoma-derived growth factor, related protein 3
201727_s_at	2.93E-19	1.06E-20	10.98865	36.364032	2.7595195	ELAVL1	ELAV like RNA binding protein 1
214941_s_at	5.45E-23	1.07E-24	12.524242	45.495015	2.760146	PRPF40A	pre-mRNA processing factor 40 homolog A
218374_s_at	8.34E-11	1.03E-11	7.411343	15.882266	2.760364	C12orf4	chromosome 12 open reading frame 4
227451_s_at	2.81E-15	1.86E-16	9.339588	26.674931	2.760451	MCUR1	mitochondrial calcium uniporter regulator 1
218049_s_at	5.06E-19	1.89E-20	10.891463	35.787455	2.7636065	MRPL13	mitochondrial ribosomal protein L13
208840_s_at	4.05E-19	1.49E-20	10.93066	36.019947	2.7642088	G3BP2	G3BP stress granule assembly factor 2
217785_s_at	2.01E-17	9.7E-19	10.230702	31.881304	2.7660324	YKT6	YKT6 v-SNARE homolog (S. cerevisiae)
242579_at	0.027	0.0137	2.49555	-4.332993	2.7665473	BMPR1B	bone morphogenetic protein receptor type 1B
206134_at	0.00198	0.000776	3.435434	-1.704123	2.7666353	ADAMDEC1	ADAM like decysin 1
1555858_at	8.55E-08	1.63E-08	5.991313	8.653662	2.7668463	THUMPD3-AS1	THUMPD3 antisense RNA 1
225033_at	1.52E-08	2.6E-09	6.359866	10.45103	2.7677723	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
222387_s_at	2.7E-10	3.57E-11	7.18145	14.660591	2.7680079	VPS35	VPS35 retromer complex component
225750_at	2.96E-13	2.62E-14	8.483103	21.779233	2.768057	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha
221729_at	1.08E-09	1.56E-10	6.904526	13.213014	2.7686686	COL5A2	collagen type V alpha 2 chain
202487_s_at	6.1E-25	8.7E-27	13.330373	50.271795	2.7696492	H2AFV	H2A histone family member V
211634_x_at	0.00183	0.000712	3.460912	-1.622828	2.7697246	IGHM	immunoglobulin heavy constant mu
211801_x_at	6.76E-15	4.73E-16	9.179519	25.750423	2.771389	MFN1	mitofusin 1
204379_s_at	0.000182	0.0000586	4.143154	0.736355	2.7717099	FGFR3	fibroblast growth factor receptor 3
201202_at	1.91E-19	6.65E-21	11.065835	36.822214	2.7718277	PCNA	proliferating cell nuclear antigen
1554599_x_at	0.000000205	4.12E-08	5.80116	7.751187	2.7726326	LIG3	DNA ligase 3
210764_s_at	0.000000116	2.26E-08	5.925504	8.339345	2.7738912	CYR61	cysteine rich angiogenic inducer 61
218469_at	0.000121	0.0000378	4.254773	1.154366	2.7766404	GREM1	gremlin 1, DAN family BMP antagonist
210667_s_at	7.54E-19	2.89E-20	10.820481	35.366608	2.7786288	C21orf33	chromosome 21 open reading frame 33
222668_at	8.58E-09	1.42E-09	6.478709	11.043395	2.7851845	KCTD15	potassium channel tetramerization domain containing 15
202899_s_at	1.74E-29	1.1E-31	15.24807	61.470891	2.7852422	SRSF3	serine and arginine rich splicing factor 3
242625_at	0.00000703	0.00000179	4.984221	4.089165	2.7857785	RSAD2	radical S-adenosyl methionine domain containing 2
204285_s_at	0.00000447	0.00000111	5.09248	4.552979	2.7859536	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
202722_s_at	5.4E-19	2.03E-20	10.879451	35.716221	2.7896941	GFPT1	glutamine--fructose-6-phosphate transaminase 1
1556007_s_at	3.48E-17	1.74E-18	10.132607	31.304091	2.7897225	CSNK1A1	casein kinase 1 alpha 1
223360_at	5.26E-08	9.76E-09	6.095871	9.157273	2.7907887	SPATC1L	spermatogenesis and centriole associated 1-like
201311_s_at	3.31E-09	5.16E-10	6.675679	12.038098	2.7908074	SH3BGRL	SH3 domain binding glutamate rich protein like
206491_s_at	5.27E-22	1.21E-23	12.118572	43.083247	2.7909255	NAPA	NSF attachment protein alpha
218726_at	0.00000577	0.00000145	5.031087	4.289103	2.7921079	HJURP	Holliday junction recognition protein
221521_s_at	0.000000065	1.22E-08	6.05026	8.936954	2.7935358	GINS2	GINS complex subunit 2
210372_s_at	0.00000494	0.00000123	5.068849	4.451144	2.7943777	TPD52L1	tumor protein D52-like 1
222466_s_at	9.78E-26	1.18E-27	13.667577	52.26045	2.7956024	MRPL42	mitochondrial ribosomal protein L42
209514_s_at	4E-11	4.75E-12	7.553634	16.646885	2.795712	RAB27A	RAB27A, member RAS oncogene family
209803_s_at	6.76E-08	1.27E-08	6.042023	8.89727	2.7970245	PHLDA2	pleckstrin homology like domain family A member 2
211681_s_at	0.000000872	0.000000194	5.474676	6.244124	2.7976285	PDLIM5	PDZ and LIM domain 5
209208_at	7.55E-23	1.5E-24	12.467895	45.160239	2.7985383	MPDU1	mannose-P-dolichol utilization defect 1
201659_s_at	4.41E-25	6.15E-27	13.388859	50.617187	2.7996483	ARL1	ADP ribosylation factor like GTPase 1
210756_s_at	2.26E-15	1.47E-16	9.37957	26.906445	2.8001321	NOTCH2	notch 2
202272_s_at	1.62E-17	7.72E-19	10.269022	32.107004	2.8013843	FBXO28	F-box protein 28
1555427_s_at	4.34E-15	2.94E-16	9.260673	26.218657	2.801695	SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein
212216_at	6.73E-18	3.01E-19	10.427369	33.040897	2.8029621	PREPL	prolyl endopeptidase-like
201761_at	1.73E-19	6.03E-21	11.082393	36.920532	2.8043397	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
200853_at	2.37E-21	6E-23	11.851856	41.496308	2.8059238	H2AFZ	H2A histone family member Z
209653_at	3.33E-10	4.47E-11	7.139639	14.440299	2.806343	KPNA4	karyopherin subunit alpha 4
219960_s_at	1.46E-15	9.23E-17	9.459079	27.367502	2.8070868	UCHL5	ubiquitin C-terminal hydrolase L5
224600_at	7.23E-19	2.76E-20	10.82819	35.412306	2.8105998	CGGBP1	CGG triplet repeat binding protein 1
226050_at	5.86E-16	3.49E-17	9.624893	28.331757	2.8127486	TMCO3	transmembrane and coiled-coil domains 3
226432_at	5.55E-15	3.83E-16	9.215626	25.958627	2.8136473	ETNK1	ethanolamine kinase 1
201856_s_at	4.41E-19	1.63E-20	10.915827	35.93196	2.8154664	ZFR	zinc finger RNA binding protein
212065_s_at	5.07E-17	2.58E-18	10.065854	30.911791	2.815835	USP34	ubiquitin specific peptidase 34
202352_s_at	1.03E-15	6.39E-17	9.521855	27.732141	2.8177962	PSMD12	proteasome 26S subunit, non-ATPase 12
209529_at	4.19E-12	4.37E-13	7.984673	18.999282	2.8192834	PLPP2	phospholipid phosphatase 2
222233_s_at	7.78E-15	5.49E-16	9.153776	25.602106	2.8208901	DCLRE1C	DNA cross-link repair 1C
224956_at	1.65E-14	1.22E-15	9.017016	24.815977	2.8225437	NUFIP2	NUFIP2, FMR1 interacting protein 2
208885_at	1.09E-09	1.58E-10	6.901832	13.199067	2.8234204	LCP1	lymphocyte cytosolic protein 1
200755_s_at	3.04E-26	3.19E-28	13.887747	53.555083	2.8234433	CALU	calumenin
225106_s_at	8.08E-20	2.65E-21	11.219679	37.736064	2.8237922	OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1
1557411_s_at	1.84E-15	1.18E-16	9.416703	27.121665	2.8242323	SLC25A43	solute carrier family 25 member 43
1554577_a_at	1.71E-20	4.99E-22	11.498435	39.393468	2.8246846	PSMD10	proteasome 26S subunit, non-ATPase 10
201364_s_at	4.55E-24	7.53E-26	12.968211	48.129152	2.8247247	OAZ2	ornithine decarboxylase antizyme 2
201196_s_at	4.18E-10	5.68E-11	7.094888	14.205187	2.8252614	AMD1	adenosylmethionine decarboxylase 1
211749_s_at	2.74E-17	1.35E-18	10.175069	31.553841	2.8273721	VAMP3	vesicle associated membrane protein 3
201457_x_at	3.41E-22	7.52E-24	12.198302	43.557496	2.8278072	BUB3	BUB3, mitotic checkpoint protein
225195_at	2.52E-15	1.65E-16	9.359789	26.791871	2.8281766	DPH3	diphthamide biosynthesis 3
222441_x_at	5.06E-21	1.34E-22	11.717754	40.698321	2.8283536	PRELID3B	PRELI domain containing 3B
219494_at	5.42E-10	7.49E-11	7.042857	13.93271	2.8287276	RAD54B	RAD54 homolog B (S. cerevisiae)
1554397_s_at	5.01E-09	8.05E-10	6.589453	11.600712	2.8295755	UEVLD	UEV and lactate/malate dehyrogenase domains
218640_s_at	2.46E-12	2.47E-13	8.086967	19.564928	2.8329084	PLEKHF2	pleckstrin homology and FYVE domain containing 2
202635_s_at	9.14E-22	2.17E-23	12.021047	42.50304	2.8335027	POLR2K	RNA polymerase II subunit K
202872_at	7.18E-18	3.23E-19	10.41538	32.970122	2.8344328	ATP6V1C1	ATPase H+ transporting V1 subunit C1
222555_s_at	4.65E-21	1.22E-22	11.733459	40.791777	2.835766	MRPL44	mitochondrial ribosomal protein L44
217986_s_at	9.16E-27	8.8E-29	14.105901	54.834567	2.8369957	BAZ1A	bromodomain adjacent to zinc finger domain 1A
212742_at	2.69E-22	5.79E-24	12.241835	43.816398	2.8384612	RNF115	ring finger protein 115
204619_s_at	3.96E-08	7.22E-09	6.156716	9.452674	2.8392447	VCAN	versican
224960_at	5.26E-25	7.45E-27	13.356438	50.425746	2.8400279	SCYL2	SCY1 like pseudokinase 2
204799_at	2.84E-12	2.89E-13	8.058514	19.407323	2.8417901	ZBED4	zinc finger BED-type containing 4
202580_x_at	0.000147	0.0000464	4.202729	0.958387	2.8421295	FOXM1	forkhead box M1
201411_s_at	1.22E-26	1.2E-28	14.053784	54.529212	2.8431319	PLEKHB2	pleckstrin homology domain containing B2
222793_at	1.68E-08	2.89E-09	6.338935	10.347328	2.8453286	DDX58	DEXD/H-box helicase 58
213901_x_at	1.97E-13	1.7E-14	8.558753	22.206093	2.8454497	RBFOX2	RNA binding protein, fox-1 homolog 2
218308_at	2.25E-10	2.95E-11	7.217464	14.850814	2.8470689	TACC3	transforming acidic coiled-coil containing protein 3
218567_x_at	2.87E-17	1.41E-18	10.167176	31.507406	2.8478977	DPP3	dipeptidyl peptidase 3
210156_s_at	2.6E-24	4.18E-26	13.066929	48.713813	2.8498887	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase
224046_s_at	0.000000103	1.98E-08	5.951719	8.464307	2.852103	PDE7A	phosphodiesterase 7A
1555827_at	5.91E-13	5.45E-14	8.354348	21.05556	2.8544409	CCNL1	cyclin L1
231240_at	0.000369	0.000126	3.94395	0.012132	2.8566858	DIO2	deiodinase, iodothyronine, type II
221745_at	4.6E-14	3.62E-15	8.828284	23.736353	2.8569467	DCAF7	DDB1 and CUL4 associated factor 7
208793_x_at	2.69E-20	8.1E-22	11.417407	38.911539	2.8588609	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
201446_s_at	1.53E-20	4.41E-22	11.518901	39.515215	2.861237	TIA1	TIA1 cytotoxic granule-associated RNA binding protein
208703_s_at	1.71E-13	1.46E-14	8.585068	22.354858	2.8620928	APLP2	amyloid beta precursor like protein 2
210216_x_at	7.82E-24	1.36E-25	12.869601	47.544718	2.86224	RAD1	RAD1 checkpoint DNA exonuclease
244165_at	6.2E-17	3.19E-18	10.029731	30.699669	2.863312	FAM208B	family with sequence similarity 208 member B
226237_at	0.0000401	0.0000115	4.549004	2.296831	2.8635562	COL8A1	collagen type VIII alpha 1 chain
211379_x_at	6.49E-13	6.03E-14	8.336597	20.95608	2.864479	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
210541_s_at	2.33E-27	2.03E-29	14.355276	56.29284	2.8645504	TRIM27	tripartite motif containing 27
211744_s_at	1.73E-17	8.3E-19	10.256841	32.035245	2.8658441	CD58	CD58 molecule
200628_s_at	1.08E-10	1.36E-11	7.360626	15.611268	2.8699068	WARS	tryptophanyl-tRNA synthetase
223501_at	2.81E-09	4.32E-10	6.709683	12.211395	2.8716299	TNFSF13B	tumor necrosis factor superfamily member 13b
221503_s_at	3.4E-14	2.62E-15	8.883921	24.053956	2.872143	KPNA3	karyopherin subunit alpha 3
219449_s_at	3.95E-22	8.87E-24	12.17066	43.393084	2.872243	TMEM70	transmembrane protein 70
206392_s_at	0.00508	0.00217	3.123309	-2.658243	2.8729827	RARRES1	retinoic acid receptor responder 1
220202_s_at	2.51E-24	4.02E-26	13.073332	48.751721	2.8731378	RC3H2	ring finger and CCCH-type domains 2
219015_s_at	5.79E-14	4.62E-15	8.78582	23.494328	2.8735946	ALG13	ALG13, UDP-N-acetylglucosaminyltransferase subunit
1554260_a_at	1.31E-16	7.12E-18	9.894186	29.904884	2.8751561	FRYL	FRY like transcription coactivator
207238_s_at	0.000000335	6.99E-08	5.690962	7.236367	2.8753246	PTPRC	protein tyrosine phosphatase, receptor type C
228196_s_at	2.45E-09	3.74E-10	6.737336	12.352664	2.8762019	LARP4B	La ribonucleoprotein domain family member 4B
218556_at	1.67E-17	8E-19	10.263146	32.072386	2.8771265	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
224492_s_at	9.66E-22	2.31E-23	12.010883	42.442565	2.8781906	ZNF627	zinc finger protein 627
222386_s_at	2.01E-24	3.12E-26	13.115721	49.002623	2.878555	COPZ1	coatomer protein complex subunit zeta 1
221428_s_at	5.37E-17	2.74E-18	10.055431	30.850574	2.8797575	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1
1554390_s_at	1.23E-16	6.69E-18	9.9047	29.966469	2.8800763	ACTR2	ARP2 actin related protein 2 homolog
230656_s_at	4.85E-12	5.11E-13	7.956915	18.846253	2.8800901	UTP4	UTP4, small subunit processome component
206316_s_at	3.4E-16	1.96E-17	9.722837	28.902946	2.8820761	KNTC1	kinetochore associated 1
209520_s_at	1.68E-19	5.8E-21	11.088692	36.957939	2.8826079	NCBP1	nuclear cap binding protein subunit 1
227454_at	5.59E-12	5.91E-13	7.930781	18.702362	2.8831281	TAOK1	TAO kinase 1
222559_s_at	4.08E-15	2.76E-16	9.271816	26.28303	2.8838444	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A
209445_x_at	2.95E-20	8.95E-22	11.400856	38.813112	2.8846391	COA1	cytochrome c oxidase assembly factor 1 homolog
203622_s_at	5.37E-22	1.24E-23	12.115281	43.06367	2.8857647	PNO1	partner of NOB1 homolog
209806_at	4.38E-12	4.57E-13	7.976788	18.95579	2.8863203	HIST1H2BK	histone cluster 1, H2bk
235167_at	0.000000106	2.06E-08	5.944407	8.429418	2.8869442	LOC100190986	uncharacterized LOC100190986
217821_s_at	3.88E-19	1.43E-20	10.938416	36.065962	2.8870852	WBP11	WW domain binding protein 11
218156_s_at	2.79E-20	8.43E-22	11.410845	38.872517	2.8885378	TSR1	TSR1, ribosome maturation factor
213315_x_at	1.28E-16	6.97E-18	9.897783	29.925954	2.8927984	CXorf40A	chromosome X open reading frame 40A
234000_s_at	3.78E-19	1.39E-20	10.942752	36.091683	2.8935938	HACD3	3-hydroxyacyl-CoA dehydratase 3
202915_s_at	2.6E-23	4.91E-25	12.654222	46.26691	2.8945113	FAM20B	family with sequence similarity 20 member B
208654_s_at	1.07E-18	4.19E-20	10.757935	34.995983	2.8962281	CD164	CD164 molecule
235463_s_at	1.12E-10	1.41E-11	7.354242	15.577217	2.8964186	CERS6	ceramide synthase 6
213135_at	5.22E-10	7.18E-11	7.050875	13.974632	2.9007376	TIAM1	T-cell lymphoma invasion and metastasis 1
226320_at	4.4E-15	2.99E-16	9.258152	26.204102	2.9066426	ALYREF	Aly/REF export factor
209464_at	0.000000535	0.000000115	5.585954	6.751566	2.9074754	AURKB	aurora kinase B
217388_s_at	0.000285	0.0000948	4.018085	0.27835	2.907496	KYNU	kynureninase
218367_x_at	2.4E-20	7.16E-22	11.438188	39.035128	2.9086183	USP21	ubiquitin specific peptidase 21
208850_s_at	7.34E-12	7.86E-13	7.879655	18.421397	2.9121916	THY1	Thy-1 cell surface antigen
217851_s_at	2.19E-23	4.1E-25	12.68422	46.444985	2.9137126	PRELID3B	PRELI domain containing 3B
202128_at	5.61E-26	6.34E-28	13.771733	52.873298	2.9139054	AREL1	apoptosis resistant E3 ubiquitin protein ligase 1
202854_at	7.06E-17	3.69E-18	10.005543	30.55771	2.914854	HPRT1	hypoxanthine phosphoribosyltransferase 1
225119_at	1.24E-08	2.1E-09	6.402334	10.662018	2.9155086	CHMP4B	charged multivesicular body protein 4B
202407_s_at	6.78E-26	7.89E-28	13.734747	52.655757	2.9166666	PRPF31	pre-mRNA processing factor 31
202971_s_at	2.82E-17	1.39E-18	10.170017	31.524119	2.9198995	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
225402_at	1.26E-17	5.92E-19	10.313809	32.370956	2.9199825	TP53RK	TP53 regulating kinase
201014_s_at	3.72E-15	2.5E-16	9.288431	26.379043	2.9237035	PAICS	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase
225436_at	2.78E-10	3.69E-11	7.175454	14.628961	2.925624	ABHD17C	abhydrolase domain containing 17C
1554572_a_at	7.15E-09	1.17E-09	6.51631	11.232055	2.9262144	SUV39H2	suppressor of variegation 3-9 homolog 2
220330_s_at	8.18E-10	1.17E-10	6.959304	13.497172	2.9264203	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1
233177_s_at	6.38E-09	1.04E-09	6.539924	11.350835	2.9271597	PNKD	paroxysmal nonkinesigenic dyskinesia
202206_at	7.99E-09	1.32E-09	6.493198	11.116027	2.927162	ARL4C	ADP ribosylation factor like GTPase 4C
203418_at	0.0000482	0.000014	4.500927	2.106217	2.9275098	CCNA2	cyclin A2
212171_x_at	4.54E-13	4.11E-14	8.404063	21.334555	2.9295594	VEGFA	vascular endothelial growth factor A
203504_s_at	1.54E-12	1.51E-13	8.173996	20.048233	2.9316366	ABCA1	ATP binding cassette subfamily A member 1
210735_s_at	0.0071	0.00313	3.006052	-2.996287	2.9320662	CA12	carbonic anhydrase 12
213594_x_at	1.51E-22	3.11E-24	12.345959	44.435513	2.933731	SRSF10	serine and arginine rich splicing factor 10
200756_x_at	1.01E-18	3.94E-20	10.76822	35.056919	2.9345213	CALU	calumenin
209247_s_at	2.01E-23	3.73E-25	12.700268	46.54023	2.9345719	ABCF2	ATP binding cassette subfamily F member 2
200640_at	2.74E-25	3.66E-27	13.475926	51.131003	2.9357965	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
209580_s_at	2.66E-25	3.52E-27	13.482542	51.170032	2.9380167	MBD4	methyl-CpG binding domain 4, DNA glycosylase
204369_at	1.13E-16	6.07E-18	9.921219	30.063248	2.9392645	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha
219079_at	3.27E-18	1.38E-19	10.558807	33.817453	2.9409162	CYB5R4	cytochrome b5 reductase 4
208078_s_at	3.37E-09	5.27E-10	6.671558	12.017125	2.9410584	SIK1	salt inducible kinase 1
200776_s_at	4.91E-26	5.4E-28	13.798779	53.032322	2.9412727	BZW1	basic leucine zipper and W2 domains 1
211862_x_at	5.71E-12	6.04E-13	7.926858	18.680781	2.9415648	CFLAR	CASP8 and FADD like apoptosis regulator
223307_at	0.00000236	0.000000558	5.244496	5.215782	2.9443648	CDCA3	cell division cycle associated 3
208097_s_at	2.47E-09	3.77E-10	6.735863	12.345132	2.9479605	TMX1	thioredoxin related transmembrane protein 1
212229_s_at	6.96E-27	6.5E-29	14.157385	55.136019	2.9504412	FBXO21	F-box protein 21
212075_s_at	1.47E-18	5.93E-20	10.699782	34.651571	2.9520262	CSNK2A1	casein kinase 2 alpha 1
218401_s_at	1.9E-24	2.93E-26	13.12624	49.064873	2.9521233	ZNF281	zinc finger protein 281
227257_s_at	3.05E-21	7.8E-23	11.807991	41.235282	2.9540119	CACUL1	CDK2 associated cullin domain 1
1559954_s_at	2.77E-12	2.81E-13	8.063783	19.436497	2.957166	DDX42	DEAD-box helicase 42
209113_s_at	8.68E-20	2.87E-21	11.206561	37.658115	2.9571745	HMG20B	high mobility group 20B
222077_s_at	5.44E-13	5E-14	8.369681	21.141548	2.9576693	RACGAP1	Rac GTPase activating protein 1
233558_s_at	2.54E-19	9.02E-21	11.015014	36.520505	2.9587639	TRAPPC11	trafficking protein particle complex 11
208894_at	3.12E-12	3.2E-13	8.040604	19.308225	2.9591234	HLA-DRA	major histocompatibility complex, class II, DR alpha
221664_s_at	8.95E-20	2.97E-21	11.200815	37.623973	2.9597252	F11R	F11 receptor
205046_at	0.0000108	0.00000282	4.879962	3.649108	2.9601244	CENPE	centromere protein E
218947_s_at	9.13E-20	3.04E-21	11.196787	37.600036	2.962714	MTPAP	mitochondrial poly(A) polymerase
201548_s_at	5.83E-25	8.27E-27	13.338996	50.32273	2.9630884	KDM5B	lysine demethylase 5B
203790_s_at	5.84E-12	6.2E-13	7.922224	18.65529	2.9641745	RIDA	reactive intermediate imine deaminase A homolog
201435_s_at	2.03E-22	4.25E-24	12.293552	44.123929	2.9650091	EIF4E	eukaryotic translation initiation factor 4E
213975_s_at	1.39E-08	2.38E-09	6.377855	10.54031	2.9658815	LYZ	lysozyme
224582_s_at	5.96E-24	1.01E-25	12.918812	47.836426	2.9679074	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
1553694_a_at	2.7E-09	4.14E-10	6.718049	12.254104	2.9696984	PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
217744_s_at	9.1E-11	1.13E-11	7.394217	15.790667	2.9699174	PERP	PERP, TP53 apoptosis effector
204654_s_at	6.04E-13	5.59E-14	8.34996	21.030963	2.9704847	TFAP2A	transcription factor AP-2 alpha
209678_s_at	1.08E-25	1.32E-27	13.64789	52.144533	2.971295	PRKCI	protein kinase C iota
224753_at	1.26E-08	2.13E-09	6.399762	10.649218	2.972704	CDCA5	cell division cycle associated 5
201467_s_at	0.00000593	0.0000015	5.024526	4.261031	2.9740487	NQO1	NAD(P)H quinone dehydrogenase 1
1554464_a_at	7.15E-11	8.78E-12	7.441135	16.041837	2.9741858	CRTAP	cartilage associated protein
227884_at	1.65E-12	1.62E-13	8.16215	19.982339	2.9746311	TAF15	TATA-box binding protein associated factor 15
210285_x_at	8.23E-15	5.84E-16	9.143293	25.541741	2.9752876	WTAP	Wilms tumor 1 associated protein
202024_at	1.78E-21	4.44E-23	11.902107	41.795328	2.9759713	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)
206102_at	1.53E-08	2.63E-09	6.357471	10.439153	2.9778108	GINS1	GINS complex subunit 1
201708_s_at	8.94E-20	2.96E-21	11.201187	37.626181	2.9800778	NIPSNAP1	nipsnap homolog 1 (C. elegans)
201149_s_at	0.00000761	0.00000195	4.964684	4.006206	2.9804703	TIMP3	TIMP metallopeptidase inhibitor 3
232219_x_at	8.3E-23	1.65E-24	12.451397	45.062205	2.984414	USP21	ubiquitin specific peptidase 21
214545_s_at	1.99E-13	1.72E-14	8.556759	22.194824	2.9844192	PROSC	proline synthetase cotranscribed homolog (bacterial)
202338_at	3.07E-09	4.75E-10	6.691599	12.119174	2.9847956	TK1	thymidine kinase 1
207173_x_at	0.00000011	2.12E-08	5.938076	8.39923	2.9851281	CDH11	cadherin 11
202643_s_at	7.81E-10	1.11E-10	6.96909	13.548052	2.9872044	TNFAIP3	TNF alpha induced protein 3
1564053_a_at	5.09E-08	9.43E-09	6.102815	9.190902	2.9873037	YTHDF3	YTH N6-methyladenosine RNA binding protein 3
224730_at	7.22E-16	4.36E-17	9.586745	28.109603	2.9884126	DCAF7	DDB1 and CUL4 associated factor 7
226936_at	0.0000134	0.00000357	4.825588	3.422227	2.9890211	CENPW	centromere protein W
223341_s_at	9.25E-15	6.6E-16	9.121992	25.419132	2.9910496	SCOC	short coiled-coil protein
1555780_a_at	1.18E-21	2.86E-23	11.975386	42.23136	2.9912701	RHEB	Ras homolog enriched in brain
218979_at	9.74E-21	2.7E-22	11.600777	40.002302	2.9952247	RMI1	RecQ mediated genome instability 1
201043_s_at	3.28E-18	1.38E-19	10.558268	33.814265	2.9972139	ANP32A	acidic nuclear phosphoprotein 32 family member A
205462_s_at	5.11E-18	2.24E-19	10.477124	33.334717	2.9988349	HPCAL1	hippocalcin like 1
1555797_a_at	2.42E-24	3.85E-26	13.080829	48.796106	2.9995335	ARPC5	actin related protein 2/3 complex subunit 5
233208_x_at	1.23E-25	1.54E-27	13.622058	51.992398	3.0000455	CPSF2	cleavage and polyadenylation specific factor 2
230028_at	3.84E-16	2.23E-17	9.700908	28.774961	3.0000953	KIAA0907	KIAA0907
201583_s_at	8.13E-24	1.41E-25	12.862811	47.504461	3.0023429	SEC23B	Sec23 homolog B, coat complex II component
201118_at	2.02E-14	1.51E-15	8.979855	24.602904	3.0024469	PGD	phosphogluconate dehydrogenase
216392_s_at	3.15E-22	6.87E-24	12.213386	43.647206	3.003832	SEC23IP	SEC23 interacting protein
207108_s_at	2.43E-25	3.19E-27	13.499163	51.268062	3.004441	NIPBL	NIPBL, cohesin loading factor
204331_s_at	1.19E-19	4.02E-21	11.150122	37.322793	3.0066073	MRPS12	mitochondrial ribosomal protein S12
205588_s_at	1.1E-17	5.1E-19	10.338866	32.51869	3.0078978	FGFR1OP	FGFR1 oncogene partner
222981_s_at	4.74E-30	2.65E-32	15.49427	62.885846	3.0082165	RAB10	RAB10, member RAS oncogene family
229846_s_at	5.17E-20	1.64E-21	11.299745	38.211941	3.0086387	MAPKAP1	mitogen-activated protein kinase associated protein 1
209006_s_at	3.04E-20	9.25E-22	11.39533	38.780252	3.0091383	RSRP1	arginine and serine rich protein 1
202433_at	1.09E-13	9.11E-15	8.667781	22.823372	3.0097994	SLC35B1	solute carrier family 35 member B1
201101_s_at	1.93E-15	1.24E-16	9.408172	27.072198	3.0102152	BCLAF1	BCL2 associated transcription factor 1
227249_at	5.59E-12	5.91E-13	7.930854	18.702766	3.0112447	NDE1	nudE neurodevelopment protein 1
203535_at	0.0093	0.00421	2.908787	-3.268052	3.0139448	S100A9	S100 calcium binding protein A9
204478_s_at	1.13E-22	2.3E-24	12.396322	44.734888	3.0141622	RABIF	RAB interacting factor
202721_s_at	5.9E-18	2.61E-19	10.451277	33.182059	3.0154783	GFPT1	glutamine--fructose-6-phosphate transaminase 1
201774_s_at	6.09E-09	9.9E-10	6.54929	11.398012	3.0176793	NCAPD2	non-SMC condensin I complex subunit D2
224368_s_at	5.22E-21	1.39E-22	11.711579	40.66158	3.0186299	NDRG3	NDRG family member 3
1553535_a_at	3.77E-22	8.45E-24	12.178883	43.441995	3.0228384	RANGAP1	Ran GTPase activating protein 1
201367_s_at	7.42E-14	6.02E-15	8.739833	23.232608	3.0237094	ZFP36L2	ZFP36 ring finger protein like 2
