ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_23_P53226	0.00419	0.000566	3.5074161	-0.732616	1.3821124	CBL	Cbl proto-oncogene
A_24_P334845	0.0168	0.00328	2.9780596	-2.335999	1.3824814	TDH	L-threonine dehydrogenase (pseudogene)
A_23_P132138	0.000362	0.0000267	4.3058949	2.110748	1.3826157	C21orf58	chromosome 21 open reading frame 58
A_23_P104798	0.00204	0.000231	3.7543641	0.093819	1.3826419	IL18	interleukin 18
A_24_P58579	2.44E-10	9.98E-13	7.6520048	18.493495	1.3831241	TPM3	tropomyosin 3
A_23_P92093	0.0319	0.00762	2.6976794	-3.088895	1.3837696	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3
A_24_P943040	0.0000545	0.00000268	4.8417982	4.284291	1.383865	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1
A_23_P165636	0.00000726	0.00000023	5.3705565	6.619799	1.3841151	CAPG	capping actin protein, gelsolin like
A_23_P110851	0.0217	0.00459	2.8691362	-2.636577	1.3847743	TERT	telomerase reverse transcriptase
A_23_P390097	0.000621	0.0000526	4.1387686	1.475254	1.3849354	TTC39B	tetratricopeptide repeat domain 39B
A_23_P22224	0.00222	0.000257	3.7264063	-0.00218	1.3852318	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1
A_23_P315212	0.0361	0.00896	2.6411702	-3.232334	1.3854244	NTSR2	neurotensin receptor 2
A_23_P138465	5.69E-08	6.37E-10	6.5177156	12.263905	1.3854976	NOLC1	nucleolar and coiled-body phosphoprotein 1
A_23_P389426	0.00135	0.000139	3.8900288	0.568355	1.3856313	PIP5K1P1	phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 1
A_23_P49759	0.00637	0.000961	3.3545511	-1.219526	1.3860126	CCL1	C-C motif chemokine ligand 1
A_23_P54469	0.024	0.00525	2.8243647	-2.757157	1.3861441	ISL2	ISL LIM homeobox 2
A_24_P41975	0.0000114	0.000000405	5.2516928	6.079063	1.386381	TDRKH	tudor and KH domain containing
A_32_P148710	0.000000299	4.92E-09	6.1349757	10.299682	1.3873364	CFL1	cofilin 1
A_23_P130027	0.00364	0.000475	3.5568893	-0.570962	1.3875217	EPN3	epsin 3
A_23_P126970	1.51E-08	1.34E-10	6.8015696	13.768329	1.3876966	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)
A_24_P376441	0.000418	0.0000321	4.2610152	1.938063	1.3885671	TAF5L	TATA-box binding protein associated factor 5 like
A_23_P352022	0.000451	0.0000353	4.2377071	1.848965	1.3886543	PVT1	Pvt1 oncogene (non-protein coding)
A_24_P147765	0.000101	0.0000056	4.6746298	3.584629	1.3899022	FOXRED2	FAD dependent oxidoreductase domain containing 2
A_32_P347617	0.0148	0.00279	3.0303432	-2.188107	1.3904877	APOBEC3H	apolipoprotein B mRNA editing enzyme catalytic subunit 3H
A_24_P933838	0.0000114	0.000000405	5.2516709	6.078964	1.3907124	UBAP2L	ubiquitin associated protein 2 like
A_23_P146066	0.000271	0.0000188	4.3911507	2.44285	1.3911397	SPAG1	sperm associated antigen 1
A_23_P323783	0.00000939	0.000000317	5.3032549	6.312538	1.3931083	LSM14B	LSM family member 14B
A_23_P411215	0.0000024	0.00000006	5.6451525	7.90232	1.3942046	FAM91A1	family with sequence similarity 91 member A1
A_23_P44974	0.00000617	0.000000188	5.4125322	6.812867	1.3949098	MRPL13	mitochondrial ribosomal protein L13
A_23_P34527	0.000000165	2.4E-09	6.270969	10.988831	1.3950178	FLAD1	flavin adenine dinucleotide synthetase 1
A_32_P156322	0.00803	0.00128	3.268873	-1.484032	1.3951066	COL6A3	collagen type VI alpha 3 chain
A_23_P61031	0.0399	0.0103	2.5924739	-3.353682	1.395154	ZBBX	zinc finger B-box domain containing
A_24_P66027	0.0373	0.00935	2.6261421	-3.270007	1.3952145	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B
A_23_P216340	0.000898	0.0000831	4.0230747	1.047573	1.3954772	SLA	Src-like-adaptor
A_23_P38784	0.0000248	0.00000102	5.0538403	5.198972	1.3962526	SIGLEC7	sialic acid binding Ig like lectin 7
A_23_P153651	0.0287	0.00663	2.745551	-2.965186	1.3967234	FSD1	fibronectin type III and SPRY domain containing 1
A_23_P212617	0.0000851	0.00000457	4.7209772	3.776683	1.3971019	TFRC	transferrin receptor
A_23_P114299	0.0226	0.00484	2.8512009	-2.685089	1.3985477	CXCR3	C-X-C motif chemokine receptor 3
A_24_P152310	0.00482	0.000677	3.4561573	-0.898012	1.3988573	ATP11B	ATPase phospholipid transporting 11B (putative)
A_23_P63503	3.99E-09	2.87E-11	7.0744961	15.250651	1.3989379	RABIF	RAB interacting factor
A_24_P182696	0.0239	0.00521	2.8265823	-2.751225	1.3997709	MYO3B	myosin IIIB
A_23_P148984	0.0000029	7.54E-08	5.5990026	7.683587	1.4007345	DARS2	aspartyl-tRNA synthetase 2, mitochondrial
A_24_P76649	0.000734	0.0000647	4.0867789	1.281814	1.4008389	GPRIN3	GPRIN family member 3
A_23_P216742	0.000334	0.0000242	4.3298633	2.203578	1.4008658	PAPPA	pappalysin 1
A_24_P372643	0.00138	0.000143	3.8830498	0.543594	1.4028328	SLC22A18AS	solute carrier family 22 member 18 antisense
A_24_P943358	0.000399	0.0000303	4.2752532	1.992687	1.4028695	DBF4	DBF4 zinc finger
A_23_P59285	0.0306	0.00722	2.7163566	-3.040869	1.4031685	GCM2	glial cells missing homolog 2
A_24_P529627	0.00695	0.00107	3.3221614	-1.320233	1.4035737	IFI6	interferon alpha inducible protein 6
A_23_P502425	0.000000306	5.07E-09	6.1293867	10.271572	1.4036631	MRPL47	mitochondrial ribosomal protein L47
A_32_P115475	0.0109	0.00188	3.1534881	-1.830595	1.4037802	IKZF3	IKAROS family zinc finger 3
A_32_P7502	0.0262	0.0059	2.7850999	-2.861473	1.4046543	CD96	CD96 molecule
A_23_P145863	0.0000208	0.000000829	5.0988666	5.397031	1.4054926	S100A11	S100 calcium binding protein A11
A_24_P12573	0.000876	0.0000806	4.0308594	1.076032	1.4060398	CCL26	C-C motif chemokine ligand 26
A_23_P24104	0.000367	0.0000272	4.3015397	2.093926	1.4061041	PLAU	plasminogen activator, urokinase
A_23_P92441	0.00182	0.000201	3.7924441	0.225565	1.4063927	MAD2L1	MAD2 mitotic arrest deficient-like 1 (yeast)
A_23_P70643	0.0384	0.00974	2.6116671	-3.306104	1.4065546	ADGB	androglobin
A_23_P18186	0.000126	0.00000731	4.6133001	3.332789	1.4066362	GNB4	G protein subunit beta 4
A_23_P136986	0.0000671	0.00000342	4.7867299	4.051692	1.4067767	APOOL	apolipoprotein O like
A_23_P350249	0.0024	0.000281	3.7015362	-0.087059	1.4068537	GLIS3	GLIS family zinc finger 3
A_24_P294343	0.0115	0.00201	3.1325321	-1.892339	1.4071569	C3orf52	chromosome 3 open reading frame 52
A_23_P80940	0.00478	0.000668	3.4599723	-0.885776	1.4076217	PPAT	phosphoribosyl pyrophosphate amidotransferase
A_24_P334718	0.00868	0.00141	3.2403583	-1.570711	1.4081915	GPR141	G protein-coupled receptor 141
A_24_P943997	0.000203	0.0000132	4.4753444	2.775985	1.4085463	ARL5B	ADP ribosylation factor like GTPase 5B
A_23_P11862	0.000000829	1.66E-08	5.9002902	9.134087	1.408878	C1orf112	chromosome 1 open reading frame 112
A_23_P147025	0.0000378	0.00000169	4.9435566	4.719499	1.4089005	RAB33A	RAB33A, member RAS oncogene family
A_24_P392109	0.00142	0.000149	3.8717452	0.503565	1.4089658	CENPN	centromere protein N
A_24_P297526	0.012	0.00213	3.1141527	-1.946187	1.4091899	C2orf50	chromosome 2 open reading frame 50
A_23_P69121	0.00204	0.000231	3.7544042	0.093957	1.4100156	SIAH2	siah E3 ubiquitin protein ligase 2
A_32_P165477	0.0173	0.0034	2.9662985	-2.368945	1.4106174	SLC7A11	solute carrier family 7 member 11
A_24_P380311	0.0023	0.000267	3.7156256	-0.039034	1.4106422	CAMK2A	calcium/calmodulin dependent protein kinase II alpha
A_24_P271376	0.0303	0.00713	2.7202413	-3.030841	1.4111927	OTOR	otoraplin
A_24_P910325	0.0161	0.00312	2.9940995	-2.290876	1.4114032	ZNF516	zinc finger protein 516
A_23_P333951	0.0000179	0.000000688	5.1390219	5.574778	1.4115833	DNAH14	dynein axonemal heavy chain 14
A_23_P251387	0.0059	0.000873	3.3827568	-1.131123	1.4116607	REPS2	RALBP1 associated Eps domain containing 2
A_24_P75157	0.0122	0.00218	3.1074111	-1.965867	1.4123831	TCP10	t-complex 10
A_24_P914638	0.0136	0.00252	3.0626926	-2.095435	1.4130174	PCDH7	protocadherin 7
A_23_P329271	0.0000178	0.000000687	5.1392179	5.575648	1.4131756	MC1R	melanocortin 1 receptor
A_23_P139434	0.0394	0.0101	2.5998481	-3.33544	1.4132561	PRB2	proline rich protein BstNI subfamily 2
A_23_P338479	0.00541	0.00078	3.4154493	-1.02784	1.4134727	CD274	CD274 molecule
A_24_P88690	0.000962	0.0000907	4.0007789	0.966319	1.4140348	SLC11A1	solute carrier family 11 member 1
A_23_P74701	0.0000539	0.00000264	4.8449024	4.297464	1.4143311	COL24A1	collagen type XXIV alpha 1 chain
A_24_P608270	0.0434	0.0116	2.5496973	-3.458545	1.4144577	CYP2A7	cytochrome P450 family 2 subfamily A member 7
A_23_P57020	0.00895	0.00147	3.2285883	-1.606293	1.4146072	GTSF1L	gametocyte specific factor 1 like
A_23_P216355	0.001	0.0000959	3.9864264	0.914215	1.4155196	TONSL	tonsoku-like, DNA repair protein
A_24_P276808	0.00272	0.000331	3.6573314	-0.236714	1.415847	PTPN7	protein tyrosine phosphatase, non-receptor type 7
A_23_P168747	0.0000389	0.00000176	4.9349926	4.682604	1.4167645	NCAPG2	non-SMC condensin II complex subunit G2
A_32_P5480	0.000217	0.0000143	4.4560424	2.699161	1.4172084	CERS6	ceramide synthase 6
A_23_P361405	0.0000517	0.0000025	4.856575	4.347056	1.4176031	HYAL3	hyaluronoglucosaminidase 3
A_23_P200728	0.00212	0.000242	3.7420764	0.05155	1.4178751	FCGR3A	Fc fragment of IgG receptor IIIa
A_23_P36364	0.0000171	0.00000065	5.1512308	5.629028	1.418435	THY1	Thy-1 cell surface antigen
A_32_P56249	0.0124	0.00222	3.1015081	-1.983067	1.4187636	USP30-AS1	USP30 antisense RNA 1
A_23_P315386	0.0000808	0.00000429	4.735546	3.83736	1.4188078	RHPN1	rhophilin Rho GTPase binding protein 1
A_23_P140475	0.0289	0.00668	2.742742	-2.972501	1.4188168	NOX5	NADPH oxidase, EF-hand calcium binding domain 5
A_23_P430658	0.000155	0.00000939	4.5552494	3.096847	1.4194303	HEYL	hes related family bHLH transcription factor with YRPW motif-like
A_24_P153763	0.00643	0.000973	3.3510223	-1.23054	1.419563	LOC101927588	uncharacterized LOC101927588
A_24_P917744	0.015	0.00284	3.0245564	-2.20459	1.42009	DCTN1	dynactin subunit 1
A_23_P212830	0.0485	0.0135	2.4933098	-3.594287	1.4200912	FGFR3	fibroblast growth factor receptor 3
A_23_P127128	0.0000409	0.00000187	4.9209561	4.622239	1.420437	DNAJC1	DnaJ heat shock protein family (Hsp40) member C1
A_23_P136817	0.00000185	4.38E-08	5.7081799	8.203085	1.4206203	KNTC1	kinetochore associated 1
A_23_P168211	0.000000081	0.000000001	6.4345328	11.830571	1.4208149	VOPP1	vesicular, overexpressed in cancer, prosurvival protein 1
A_23_P99452	0.000589	0.0000492	4.1555608	1.538167	1.4210856	BRCA2	BRCA2, DNA repair associated
A_24_P137501	0.0135	0.00248	3.067696	-2.081022	1.4220372	SFRP2	secreted frizzled related protein 2
A_23_P316601	0.000000136	1.89E-09	6.3163387	11.220923	1.4231151	RIT1	Ras like without CAAX 1
A_23_P381992	0.00644	0.000976	3.350222	-1.233036	1.4237528	ITGAV	integrin subunit alpha V
A_23_P311632	0.0175	0.00347	2.9606341	-2.38477	1.4239301	NLRP6	NLR family pyrin domain containing 6
A_23_P28857	0.0241	0.00527	2.8227753	-2.761405	1.4241491	SIRPG	signal regulatory protein gamma
A_23_P148807	0.000114	0.00000645	4.6423802	3.451874	1.4241498	CDC7	cell division cycle 7
A_23_P209731	0.00000125	2.71E-08	5.8033538	8.661658	1.4242319	ARMC9	armadillo repeat containing 9
A_23_P50175	0.000122	0.00000704	4.6221727	3.36906	1.4242568	SIGLEC7	sialic acid binding Ig like lectin 7
A_23_P42718	0.00261	0.000315	3.6705338	-0.19218	1.4244935	NFE2L3	nuclear factor, erythroid 2 like 3
A_32_P98423	0.000218	0.0000144	4.4551269	2.695524	1.4246642	NREP	neuronal regeneration related protein
A_24_P122746	0.000538	0.000044	4.1834609	1.643163	1.4247943	VWA1	von Willebrand factor A domain containing 1
A_24_P367227	0.0256	0.00571	2.795804	-2.833168	1.4254453	MYBL1	MYB proto-oncogene like 1
A_23_P68106	0.000000111	1.45E-09	6.365499	11.473618	1.4265848	TMSB10	thymosin beta 10
A_24_P79054	0.00000389	0.000000107	5.5286373	7.352537	1.4268294	TGFB1	transforming growth factor beta 1
A_24_P546043	0.000409	0.0000313	4.2672803	1.96208	1.4272193	LINC01094	long intergenic non-protein coding RNA 1094
A_23_P72487	0.00527	0.000756	3.4246633	-0.998573	1.4279639	XG	Xg blood group
A_23_P310921	0.00717	0.00111	3.3112535	-1.353954	1.4281662	PCDH7	protocadherin 7
A_32_P96188	0.00692	0.00107	3.3241429	-1.314097	1.4282239	LDLRAD4	low density lipoprotein receptor class A domain containing 4
A_23_P379630	0.000012	0.000000428	5.2401928	6.027219	1.4283037	SLC38A10	solute carrier family 38 member 10
A_23_P12018	0.000118	0.00000674	4.6321148	3.409769	1.4287527	SYT11	synaptotagmin 11
A_24_P349466	0.0103	0.00177	3.1723055	-1.774837	1.4295398	PRR13	proline rich 13
A_24_P576677	0.000208	0.0000136	4.4686271	2.749219	1.4300622	CTXN1	cortexin 1
A_24_P944331	0.00391	0.00052	3.5310749	-0.655557	1.4312561	PAQR5	progestin and adipoQ receptor family member 5
A_23_P365817	0.00000242	6.08E-08	5.6424084	7.889279	1.4315108	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B
A_23_P93282	0.00103	0.0000987	3.9790051	0.887335	1.432249	HIST1H3J	histone cluster 1, H3j
A_23_P30363	0.000000418	7.33E-09	6.0584851	9.916442	1.4327513	P4HA2	prolyl 4-hydroxylase subunit alpha 2
A_23_P59470	0.00908	0.0015	3.2229027	-1.623439	1.4339188	ZNF467	zinc finger protein 467
A_32_P127153	0.00134	0.000137	3.8928445	0.578356	1.4344269	SORD	sorbitol dehydrogenase
A_23_P16438	0.0144	0.00269	3.0410787	-2.157451	1.4348272	DLL3	delta like canonical Notch ligand 3
A_23_P168259	0.0181	0.00361	2.9470328	-2.422657	1.4353262	ULBP2	UL16 binding protein 2
A_23_P301079	0.0000084	0.000000276	5.3326152	6.446232	1.4354792	SKA2	spindle and kinetochore associated complex subunit 2
A_23_P78903	0.0223	0.00478	2.8557826	-2.672723	1.43575	CNTD2	cyclin N-terminal domain containing 2
A_23_P215525	0.000029	0.00000123	5.0139619	5.024667	1.4369057	OSBPL3	oxysterol binding protein like 3
A_23_P369479	0.000169	0.0000105	4.5298348	2.994301	1.4371036	MSI2	musashi RNA binding protein 2
A_23_P424878	0.000000687	1.33E-08	5.9431313	9.344578	1.4372244	ARHGAP39	Rho GTPase activating protein 39
A_23_P101636	0.00685	0.00105	3.3276949	-1.30309	1.4376053	KIR3DL2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
A_23_P86610	0.00585	0.000862	3.3864938	-1.119362	1.4389223	ZNF365	zinc finger protein 365
A_23_P20814	0.000242	0.0000163	4.4248236	2.575473	1.439159	DDX58	DEXD/H-box helicase 58
A_23_P94795	0.000000324	5.4E-09	6.1171668	10.21017	1.4394142	TEAD4	TEA domain transcription factor 4
A_23_P258483	0.00577	0.000847	3.391542	-1.103455	1.4396197	ANKRD55	ankyrin repeat domain 55
A_23_P250347	0.0000848	0.00000456	4.7218063	3.780132	1.4397108	CAMK4	calcium/calmodulin dependent protein kinase IV
A_23_P132027	0.00029	0.0000202	4.3733399	2.373033	1.4399036	SPAG4	sperm associated antigen 4
A_23_P59005	0.00161	0.000173	3.8327801	0.366355	1.4399994	TAP1	transporter 1, ATP binding cassette subfamily B member
A_23_P70677	0.00000162	3.71E-08	5.7412146	8.361657	1.4401361	SMIM13	small integral membrane protein 13
A_23_P101054	0.0171	0.00336	2.9709907	-2.355815	1.4402757	KRT34	keratin 34
A_23_P46894	0.00552	0.000802	3.4073733	-1.053436	1.4404055	CHAT	choline O-acetyltransferase
A_23_P109026	0.00606	0.000903	3.3730234	-1.161704	1.4408864	KCNK15	potassium two pore domain channel subfamily K member 15
A_32_P9753	0.00328	0.000417	3.5935024	-0.450059	1.4418182	VMP1	vacuole membrane protein 1
A_23_P257668	4.61E-09	3.43E-11	7.0430362	15.078064	1.4419635	TTC26	tetratricopeptide repeat domain 26
A_24_P251053	0.000000873	1.76E-08	5.888408	9.07589	1.4421286	EFHD2	EF-hand domain family member D2
A_24_P37962	0.00255	0.000306	3.6788042	-0.164212	1.4424624	HK3	hexokinase 3
A_23_P123112	0.00137	0.000142	3.8852348	0.551342	1.4427823	ABCB4	ATP binding cassette subfamily B member 4
A_32_P132206	0.000511	0.0000413	4.1994401	1.703558	1.4430795	USP18	ubiquitin specific peptidase 18
A_23_P315964	0.0143	0.00267	3.0438166	-2.149617	1.4431025	UMODL1	uromodulin like 1
A_24_P360499	0.0176	0.0035	2.9571773	-2.394415	1.4438918	ASAP1-IT1	ASAP1 intronic transcript 1
A_23_P159709	0.00293	0.000363	3.6315561	-0.323258	1.4442742	FOXP3	forkhead box P3
A_23_P135669	0.00647	0.000981	3.3484685	-1.238504	1.4450572	SLCO5A1	solute carrier organic anion transporter family member 5A1
A_23_P375419	0.00538	0.000775	3.417192	-1.02231	1.4450898	TTC16	tetratricopeptide repeat domain 16
A_23_P412389	0.00165	0.000178	3.8251699	0.339695	1.4459515	FGF18	fibroblast growth factor 18
A_23_P7194	0.000186	0.0000118	4.5022227	2.883408	1.4462344	LGI2	leucine rich repeat LGI family member 2
A_23_P201605	0.000558	0.0000461	4.1717417	1.598989	1.4463892	DENND1B	DENN domain containing 1B
A_24_P316296	0.00111	0.000109	3.9523263	0.791052	1.446781	LOC100132593	uncharacterized LOC100132593
A_23_P211572	0.0249	0.00551	2.807918	-2.801014	1.4470174	44077	septin 3
A_23_P166297	0.0000138	0.000000502	5.2064792	5.875722	1.4470756	ABCG1	ATP binding cassette subfamily G member 1
A_24_P462899	0.0068	0.00104	3.3308232	-1.293386	1.4479588	CENPW	centromere protein W
A_23_P124084	0.000375	0.000028	4.2947103	2.067574	1.4487272	LOXL1	lysyl oxidase like 1
A_23_P66854	0.0329	0.00795	2.6829376	-3.126585	1.4494713	KRT20	keratin 20
A_23_P35316	0.003	0.000374	3.6235563	-0.350011	1.4495341	ZNF695	zinc finger protein 695
A_23_P119735	0.0069	0.00106	3.3255501	-1.309738	1.4504457	ZFP30	ZFP30 zinc finger protein
A_23_P127175	2.1E-09	1.37E-11	7.2032945	15.96177	1.4507562	SAR1A	secretion associated Ras related GTPase 1A
A_24_P129417	0.000241	0.0000163	4.4253078	2.577386	1.4508192	BMP1	bone morphogenetic protein 1
A_23_P71241	0.00000798	0.000000259	5.3458217	6.506545	1.4516093	SEC61G	Sec61 translocon gamma subunit
A_23_P136786	0.000798	0.000072	4.0596724	1.181767	1.4519311	GINS4	GINS complex subunit 4
A_32_P198923	0.0000417	0.00000193	4.9139771	4.592274	1.4522503	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
A_24_P2463	0.000000368	6.27E-09	6.0886061	10.066976	1.4523145	WHSC1	Wolf-Hirschhorn syndrome candidate 1
A_24_P239451	0.00631	0.000951	3.3578442	-1.209238	1.4533388	LOC101928845	uncharacterized LOC101928845
A_24_P304071	0.0193	0.00394	2.9187838	-2.500839	1.4542365	IFIT2	interferon induced protein with tetratricopeptide repeats 2
A_23_P348298	0.000000111	1.45E-09	6.3649523	11.4708	1.454334	SAC3D1	SAC3 domain containing 1
A_24_P92752	0.0271	0.00615	2.7708464	-2.899009	1.454571	C1orf194	chromosome 1 open reading frame 194
A_32_P74391	0.00263	0.000318	3.6679783	-0.200811	1.4546084	SIRPD	signal regulatory protein delta
A_24_P110668	1.12E-08	9.43E-11	6.8639702	14.104222	1.4555685	CDC42SE1	CDC42 small effector 1
A_23_P93180	0.00201	0.000227	3.7592603	0.110695	1.4556057	HIST1H2BC	histone cluster 1, H2bc
A_24_P221660	0.000301	0.0000212	4.3619278	2.32842	1.4556967	ZBTB41	zinc finger and BTB domain containing 41
A_23_P20196	0.000000018	1.67E-10	6.7618621	13.555542	1.4568781	ARPC1B	actin related protein 2/3 complex subunit 1B
A_24_P935491	0.00556	0.000809	3.4049912	-1.060975	1.4570063	COL3A1	collagen type III alpha 1 chain
A_23_P202327	0.000766	0.0000683	4.0730409	1.231039	1.4579182	ADAM12	ADAM metallopeptidase domain 12
A_23_P45871	0.0193	0.00393	2.9195736	-2.498663	1.4582239	IFI44L	interferon induced protein 44 like
A_24_P472007	0.0324	0.00778	2.6903264	-3.107718	1.4585976	UNC13A	unc-13 homolog A
A_23_P43597	0.00000368	9.98E-08	5.542302	7.416593	1.4591944	KIF24	kinesin family member 24
A_32_P60065	0.0319	0.00761	2.6980134	-3.088039	1.459549	F2RL2	coagulation factor II thrombin receptor like 2
A_23_P141764	7.99E-08	9.82E-10	6.4378228	11.847643	1.4607696	NAPG	NSF attachment protein gamma
A_23_P214408	0.037	0.00927	2.6291487	-3.262486	1.4609965	UNC93A	unc-93 homolog A (C. elegans)
A_24_P492562	0.00000534	0.000000157	5.4494644	6.983636	1.4610344	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
A_24_P3783	0.00162	0.000174	3.8313819	0.361454	1.4613448	HIST1H2BM	histone cluster 1, H2bm
A_24_P237270	0.00662	0.00101	3.3403488	-1.263791	1.4615785	ADORA2A	adenosine A2a receptor
A_24_P914240	0.00465	0.000645	3.469924	-0.853801	1.4617817	ZNF44	zinc finger protein 44
A_23_P94301	0.0000013	2.87E-08	5.7924484	8.608846	1.4620283	TSTA3	tissue specific transplantation antigen P35B
A_23_P119458	0.0132	0.0024	3.0773042	-2.053285	1.4628006	DPF1	double PHD fingers 1
A_32_P160972	0.000142	0.00000849	4.578537	3.191212	1.4628117	ABRACL	ABRA C-terminal like
A_23_P97283	0.00135	0.000139	3.8902132	0.56901	1.4631508	PAQR6	progestin and adipoQ receptor family member 6
A_23_P155660	0.0497	0.014	2.4806487	-3.624377	1.4636658	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
A_23_P37954	0.00000465	0.000000132	5.4846204	7.146971	1.4652709	CCNF	cyclin F
A_24_P157698	0.0000381	0.00000171	4.940871	4.707924	1.4653319	RELL2	RELT like 2
A_23_P128808	0.00016	0.00000975	4.5463967	3.061075	1.4661064	GPR132	G protein-coupled receptor 132
A_32_P86067	0.0335	0.00811	2.6758218	-3.14471	1.467887	ZIC1	Zic family member 1
A_23_P404778	0.00305	0.000381	3.618072	-0.368322	1.4679467	TLL2	tolloid like 2
A_23_P146444	0.000482	0.0000383	4.2178058	1.773209	1.4685978	CORO2A	coronin 2A
A_23_P126593	0.00000532	0.000000156	5.4506064	6.98893	1.4691777	S100A11	S100 calcium binding protein A11
A_24_P334456	0.00146	0.000154	3.8632999	0.473726	1.4692967	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6
A_23_P34233	0.0108	0.00187	3.1544888	-1.827637	1.4693276	QPRT	quinolinate phosphoribosyltransferase
A_24_P918970	0.000593	0.0000496	4.1534572	1.530274	1.4706539	ERBB3	erb-b2 receptor tyrosine kinase 3
A_23_P126120	0.00000928	0.000000313	5.3058301	6.324243	1.4710527	CENPL	centromere protein L
A_23_P411335	0.00000554	0.000000165	5.439618	6.938026	1.4713008	SGO2	shugoshin 2
A_32_P132860	0.00239	0.000281	3.7018055	-0.086142	1.4717229	UNQ6494	uncharacterized LOC100129066
A_23_P257704	0.000494	0.0000396	4.2095825	1.741992	1.4719116	HSPB1	heat shock protein family B (small) member 1
A_23_P170534	0.000124	0.00000721	4.6166193	3.346352	1.4730159	FUT7	fucosyltransferase 7
A_23_P387105	0.000735	0.0000648	4.0863646	1.280281	1.4732476	KIF26B	kinesin family member 26B
A_23_P84929	0.00106	0.000102	3.9699352	0.85454	1.4737897	SLC38A5	solute carrier family 38 member 5
A_23_P330611	0.00000306	8.05E-08	5.5858159	7.621321	1.4739243	WIPF1	WAS/WASL interacting protein family member 1
A_24_P326344	0.0495	0.0139	2.4828299	-3.619203	1.4747882	FAM135B	family with sequence similarity 135 member B
A_23_P140256	0.000000599	1.12E-08	5.9761964	9.507741	1.4749784	PNP	purine nucleoside phosphorylase
A_23_P359540	0.000422	0.0000325	4.2581567	1.927114	1.4758431	HIST1H4F	histone cluster 1, H4f
A_23_P156739	0.000000117	1.56E-09	6.3517371	11.402752	1.47593	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2
A_23_P25873	0.0000041	0.000000113	5.516472	7.295605	1.4760842	WDHD1	WD repeat and HMG-box DNA binding protein 1
A_23_P72989	0.00129	0.000131	3.9056214	0.623813	1.4763249	CCR4	C-C motif chemokine receptor 4
A_24_P12401	0.0148	0.00278	3.0307288	-2.187007	1.4765689	VEGFA	vascular endothelial growth factor A
A_23_P216176	0.00105	0.000102	3.9712185	0.859177	1.4770563	MSR1	macrophage scavenger receptor 1
A_23_P211504	0.000656	0.0000563	4.1220417	1.412796	1.4776328	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
A_23_P165657	2.37E-11	6.59E-14	8.1038896	21.121551	1.4777006	SLC20A1	solute carrier family 20 member 1
A_24_P265274	0.0143	0.00268	3.042684	-2.152859	1.4777188	COL1A2	collagen type I alpha 2 chain
A_24_P305993	0.0281	0.00645	2.7548302	-2.940975	1.4781806	DEUP1	deuterosome assembly protein 1
A_24_P924166	0.0251	0.00555	2.805431	-2.807626	1.4785186	NANP	N-acetylneuraminic acid phosphatase
A_32_P181891	0.00261	0.000315	3.6703898	-0.192666	1.478758	LOC105378732	uncharacterized LOC105378732
A_23_P334218	0.0000183	0.000000712	5.1315371	5.541567	1.4789869	TBC1D31	TBC1 domain family member 31
A_23_P149368	0.0351	0.00864	2.653792	-3.200539	1.4795481	FCRL1	Fc receptor like 1
A_23_P122815	4.05E-08	4.28E-10	6.5906853	12.646888	1.4797558	CALU	calumenin
A_23_P410625	0.00109	0.000106	3.9595617	0.81711	1.480345	ZNF367	zinc finger protein 367
A_23_P56630	0.000253	0.0000172	4.4118794	2.524395	1.4804693	STAT1	signal transducer and activator of transcription 1
A_32_P89691	0.00125	0.000126	3.9156491	0.659578	1.4806133	SORD	sorbitol dehydrogenase
A_23_P258221	0.000077	0.00000405	4.7485673	3.891716	1.4807064	ABCC5	ATP binding cassette subfamily C member 5
A_32_P83776	0.000706	0.0000616	4.0990334	1.327227	1.4807874	CCSAP	centriole, cilia and spindle associated protein
A_32_P381593	0.0168	0.0033	2.9761717	-2.341295	1.4815363	SLC26A7	solute carrier family 26 member 7
A_23_P45424	2.15E-08	2.04E-10	6.7253422	13.360498	1.4821487	ITGB1BP2	integrin subunit beta 1 binding protein 2
A_23_P30813	0.00168	0.000182	3.8186931	0.317041	1.4826559	HIST1H4K	histone cluster 1, H4k
A_23_P73763	0.000000132	1.83E-09	6.3219805	11.249859	1.4827771	LAGE3	L antigen family member 3
